BROCA ACO RAPIDO 5/8*
BROCA ACO RAPIDO 7/32*
BROCA ACO RAPIDO 7/8
BROCA ACO RAPIDO 9/16
"BROCA DE VIDEA 10 mm (3/8"")"
BROCA DE VIDEA 14 mm
BROCA DE VIDEA 19 mm
BROCA DE VIDEA 6 mm
BROCA DE VIDEA 8 mm
BROCA WIDIA SDS/PLUS 10X100X160MM 0330 HT
BROCA WIDIA SDS/PLUS 12X100X160MM 0330 HT
BROCA WIDIA SDS/PLUS 14X100X160MM 0330 HT
BROCA WIDIA SDS/PLUS 6X100X160MM 0330 HT
BROCA WIDIA SDS/PLUS 8X100X160MM 0330 HT
CANIVETE FOLHA LARGA
CARRINHO ENTORNADOR TAMBOR
CHAVE ALLEN 1/4*
CHAVE ALLEN 1/8*
CHAVE ALLEN 11 mm
CHAVE ALLEN 12 mm
CHAVE ALLEN 14 mm
CHAVE ALLEN 3 mm
CHAVE ALLEN 3/16*
CHAVE ALLEN 4 mm
CHAVE ALLEN 5 mm
CHAVE ALLEN 5/32*
CHAVE ALLEN 5/8''
CHAVE ALLEN 7 mm
CHAVE ALLEN 7/32''
CHAVE ALLEN 9 mm
CHAVE BIELA L 11 mm
CHAVE BOCA FIXA 1 1/16''X1 1/4''
CHAVE BOCA FIXA 10X11 mm
CHAVE BOCA FIXA 12X13 mm
CHAVE BOCA FIXA 14X15 mm
CHAVE BOCA FIXA 16X17 mm
CHAVE BOCA FIXA 18X19 mm
CHAVE BOCA FIXA 3/8*X7/16*
CHAVE BOCA FIXA 5/8''X11/16''
CHAVE BOCA FIXA 6X7 mm
CHAVE BOCA FIXA 8X9 mm
CHAVE CANHAO LONGA 10
CHAVE CANHAO LONGA 11
CHAVE CANHAO LONGA 13
CHAVE CATRACA REVERSIVEL 1/2* C/ DISCO
CHAVE COMBINADA 1 1/2''
CHAVE COMBINADA 1 1/8''
CHAVE COMBINADA 1/2*
CHAVE COMBINADA 10 mm
CHAVE COMBINADA 13 mm
CHAVE COMBINADA 17 mm
CHAVE COMBINADA 24 mm
CHAVE COMBINADA 3/4*
CHAVE COMBINADA 5/16*
CHAVE COMBINADA 7/16*
CHAVE COMBINADA 9/16*
CHAVE DE ESTRIA BATER 1 5/16*
CHAVE DE TORX
CHAVE ESTRIA 1/2*X9/16*
CHAVE ESTRIA 10X11 mm
CHAVE ESTRIA 12X13 mm
CHAVE ESTRIA 14X15 mm
CHAVE ESTRIA 15/16*X1*
CHAVE ESTRIA 16X17 mm
CHAVE ESTRIA 18X19 mm
CHAVE ESTRIA 20X22 mm
CHAVE ESTRIA 3/4* X 25/32*
CHAVE FENDA 1/4*X8*
CHAVE FENDA 1/8*X6*
CHAVE FENDA 3/8*X6*
CHAVE FENDA 3/8*X8*
CHAVE FENDA COTOCO 1/4*X1 1/2*
CHAVE GRIFO 12*
CHAVE MANUAL DE ENROLAR E DESEROLAR FIOS
CHAVE PHILLIPS 1/4*X6*
CHAVE PHILLIPS 1/8*X6*
CHAVE PHILLIPS 3/16 X 6
ESMERILHADEIRA ELET ANG 220V 4 1/2 - 840 W - GA 2014
ESPATULA CHATA
ESPATULA DE ACO 4*
FURADEIRA ELETRICA MODELO HP 1640  220 V MAKITA
JOGO DE MACHO - ACO RAPIDO 3/4* - UNC
JOGO MACHO ACO RAPIDO BSW 3 PC 1/2*X12 F
JOGO MACHO ACO RAPIDO BSW 3 PC 3/8*X16 F
JOGO MACHO ACO RAPIDO BSW 3 PC 5/16*X18 F
JOGO MACHO ACO RAPIDO UNC 3PC 1/2*X13 F
LIMA BASTARDA MEIA CANA N 10
MARRETA 2 KG
MARTELO BOLA 300 G
MARTELO BOLA 500 G
PAQUIMETRO - COD 530-104B - CAP 0-150MM
PISTOLA ALTA PRODUCAO
TALHA COMPACTA MANUAL - 1T X 3M 02NT
TALHADEIRA 175X19 mm
TALHADEIRA 300X25 mm
TRENA ACO 3M
VIRA MACHO TIPO T COM CATRACA CURTO N1 - M3 A M10
VOLTIMETRO UNIVERSAL
SACA GAXETA
BROCA ACO RAPIDO 7/16''
TRENA ACO 5M
BROCA ACO RAPIDO 1/8''
BROCA ACO RAPIDO 1/4''
"BROCA ACO RAPIDO 10,5mm"
"CHAVE BOCA FIXA 9/16""X1/2"""
CHAVE COMBINADA 8mm
"CHAVE INGLESA 6"" - 18 mm"
CHAVE COMBINADA 11mm
LIMA CHATA 8'' MURCA ENCARTELADA COM CABO
"MANDRIL 1/2'' - 1,5mm X 13mm"
SOQUETE ESTRIADO 3/4'' X 1/2''
SOQUETE ESTRIADO 9/16'' X 1/2''
CHAVE DE VELA 16mm
SOQUETE SEXTAVADO LONGO 5/8''
BOMBA GRAXA MANUAL 14KG
CANETA DE MACARICO DE CORTE MANUAL
LUMINARIA DE MAO PENDENTE 30 LEDS
TORNO BANCADA FIXO NODULAR N 8
ADAPTADOR PARA SERRA COPO
ADAPTADOR PARA TARRACHA 1/2'' / 3/4''
AFIADOR DE LAMINAS
ALAVANCA 720 x 50MM
ALICATE DE CORTE
ALICATE DECAPADOR DE CABO
ALICATE SACA TRAVA INTERNO 7'' BICO CURVO 90
ALICATE SACA TRAVA INTERNO 7'' BICO RETO
ALONGADOR 1'' PARA CABO DE FORCA
ALONGADOR GIRATORIO 19
ALONGADOR SERRA COPO A5
ARCO DE SERRA
BASE PARA RELOGIO COMPARADOR
BATEDOR PARA VAZADOR
BICO PULVERIZADOR
BOMBA HIDRAULICA 12 TON
BOMBA HIDRAULICA 50 TON
BOMBA PROPURSORA
BROCA ACO RAPIDO 1''
BROCA ACO RAPIDO 1 1/2''
BROCA ACO RAPIDO 17/32''
BROCA ACO RAPIDO 25/32''
BROCA ACO RAPIDO 28MM
BROCA ACO RAPIDO 3/4''
"BROCA ACO RAPIDO 5/16"""
BROCA VIDEA 19MM x 250MM
BROCA VIDEA 19MM x 330MM
BROCA VIDEA 31/32''
BRONZE 60MM
CABECOTE MIG 2 X 2 - FAUB
CABO CHAVE DE RODA
CABO DE FORCA 1''
CABO DE FORCA 1/2''
CABO DE FORCA 19
CABO MACACO
CADEADO
CAIXA DE FERRAMENTAS
CALIBRADOR PNEUS
CANETA CHUVEIRO
"JOGO CALIBRADOR FOLGA 20 LAM AMS 0,05 A 1MM X 100MM"
CANIVETE DE POLIA
CANIVETE DE ROSCA
CARRINHO DE MACARICO
"CHAVE ""L"" 1/2"""
"CHAVE ""L"" 10MM"
"CHAVE ""L"" 3/4"""
"CHAVE ""L"" 3/8"""
"CHAVE ""L"" 5/8"""
CHAVE ALLEN 1''
"CHAVE ALLEN 1,5"
"CHAVE ALLEN 1/2"""
CHAVE ALLEN 10
CHAVE ALLEN 17
CHAVE ALLEN 19 mm
CHAVE ALLEN 2
"CHAVE ALLEN 2,5"
"CHAVE ALLEN 3/4"""
"CHAVE ALLEN 3/8"""
"CHAVE ALLEN 5/16"""
CHAVE ALLEN 6
"CHAVE ALLEN 7/16"""
CHAVE ALLEN 7/8''
CHAVE ALLEN 8
"CHAVE ALLEN 9/16"""
CHAVE ALLEN COM CABO T 5MM
CHAVE ALLEN COM CABO T 6MM
CHAVE APERTO 120 x 130
CHAVE APERTO P/ LIXADEIRA
CHAVE BOCA 1 1/16'' x 1 1/8''
CHAVE BOCA 1 3/8'' x 1 1/2''
CHAVE BOCA 1 7/16'' x 1 5/8''
CHAVE BOCA 1 7/8'' x 1 11/16''
"CHAVE BOCA 1/4"" x 5/16"""
"CHAVE BOCA 15/16"" x 1"""
CHAVE BOCA 20-22
CHAVE BOCA 21-23
CHAVE BOCA 24-26
CHAVE BOCA 25-28
CHAVE BOCA 27-32
CHAVE BOCA 3/4'' x 5/8''
CHAVE BOCA 3/4'' x 7/8''
"CHAVE BOCA 3/4"" x 25/32"""
CHAVE BOCA 30-32
CHAVE BOCA 36-41
CHAVE BOCA 46-50
CHAVE BOCA 5/16'' x 1/4''
CHAVE BOCA 5/8'' x 3/4''
CHAVE BOCA 7/8'' x 13/16''
CHAVE CACHIMBO 12MM
CHAVE COMBINADA 1 1/16''
CHAVE COMBINADA 1 1/4''
"CHAVE COMBINADA 1 3/16"""
CHAVE COMBINADA 1 3/8''
CHAVE COMBINADA 1 5/16''
CHAVE COMBINADA 1 7/16''
"CHAVE COMBINADA 1"""
CHAVE COMBINADA 1/4''
"CHAVE COMBINADA 11/16"""
"CHAVE COMBINADA 13/16"""
CHAVE COMBINADA 14
CHAVE COMBINADA 15/16''
"CHAVE COMBINADA 3/8"""
CHAVE COMBINADA 32MM
CHAVE COMBINADA 5/8''
"CHAVE COMBINADA 7/8"""
CHAVE CORRENTE
CHAVE DE APERTO 110
"CHAVE DE RODA 1 1/4"""
"CHAVE DE RODA 21-38,6"
CHAVE DE RODA 27-30
"CHAVE ESTRIA ""C"" 14-16"
"CHAVE ESTRIA ""C"" 15-17"
"CHAVE ESTRIA 1 1/16"" x 1 1/8"""
CHAVE ESTRIA 1 3/8'' x 1 1/2''
CHAVE ESTRIA 1 7/16'' x 1 5/8''
CHAVE ESTRIA 21-23
CHAVE ESTRIA 24-26
CHAVE ESTRIA 27-32
CHAVE ESTRIA 28-25
CHAVE ESTRIA 3/8'' x 7/16''
"CHAVE ESTRIA 5/8"" x 11/16"""
"CHAVE ESTRIA 7/8"" x 13/16"""
"CHAVE FENDA 1/4'' x 6"""
"CHAVE FENDA 1/4"" x 3"""
"CHAVE FENDA 1/4"" x 4"""
"CHAVE FENDA 1/8"" x 4"""
CHAVE FENDA 10MM x 4''
CHAVE FENDA 3/16'' x 4''
"CHAVE FENDA 3/16'' x 8"""
"CHAVE FENDA 3/16"" x 4"""
"CHAVE FENDA 3/16"" x 6"""
"CHAVE FENDA 3/16"" x 8"""
CHAVE FENDA 4MM x 6''
"CHAVE FENDA 5/16'' x 8"""
"CHAVE FENDA 5/16"" x 6"""
CHAVE FENDA 5/32'' x 6''
CHAVE FENDA 7MM x 5''
CHAVE GRIFO 14''
CHAVE GRIFO 18''
CHAVE GRIFO 24''
CHAVE GRIFO 36''
"CHAVE INGLESA 12"""
CHAVE INGLESA 18''
CHAVE ''L'' 9/16''
CHAVE MANDRIL
CHAVE MANIVELA 1/2''
CHAVE PANCADA 1 1/8''
CHAVE PANCADA 1 7/8''
CHAVE PANCADA 2 1/4''
"CHAVE PHILIPS 3/8"" x 8"""
"CHAVE PHILIPS 5/16"" x 8"""
CHAVE PHILIPS COTOCO 1/4 X 1.1/2
CHAVE PHILPS 1/4'' x 5''
CHAVE PHILPS 1/8'' x 4''
CHAVE PHILPS 1/8'' x 5''
CILINDRO BOMBA PROPURSORA
COMPASSO
COSSINETE PARAFUSO 1''
COSSINETE PARAFUSO 1/2''
COSSINETE PARAFUSO 1/4''
COSSINETE PARAFUSO 3/16''
COSSINETE PARAFUSO 3/4''
COSSINETE PARAFUSO 5/16''
COSSINETE PARAFUSO 5/8''
COSSINETE PARAFUSO 7/16''
COSSINETE PARAFUSO 7/8''
COSSINETE PARAFUSO. 3/8''
COSSINETE TUBO 1''
COSSINETE TUBO 1/2''
COSSINETE TUBO 3/4''
COSSINETE TUBO 7/16''
"DESANDADOR DE MACHO 3/8"" - 1"""
ESCADA DE ABRIR
ESCALA 1000MM
ESCALA 1500MM
ESPINA BORRACHEIRO
ESQUADRO 300MM
ESTICADOR 1/2''
ESTICADOR 3/4''
ESTICADOR 3/8''
ESTICADOR 7/8''
ESTILETE LARGO
EXTENSAO COM LAMPADA
EXTENSAO COM TOMADAS
EXTENSAO CURTA 5''
EXTENSAO GIRATORIA 3/8''
EXTENSAO LONGA 16''
EXTENSAO LONGA 8''
FACA
FURADEIRA BASE MAGNETICA - MAKITA HP1640
FURADEIRA COLUNA SCHULZ FSC25P-110/220V3/4CV MANDRIL
FURADEIRA DE COLUNA FSC-25 1725RPM 220/380V
GONIOMETRO
JOGO DE MACHO 1''
JOGO DE MACHO 1/2'' x 14 NPT
JOGO DE MACHO 1/4'' X 20 UNC
JOGO DE MACHO 1/4'' - 28 UNF
JOGO DE MACHO 1/8''
JOGO DE MACHO 3/8'' - 24 UNF
JOGO DE MACHO 5/16''
JOGO DE MACHO 5/8''
JOGO DE MACHO 7/8''
JOGO DE MACHO 9/16''
JOGO DE MACHO M-10
JOGO DE MACHO M-12
JOGO DE MACHO M-16
JOGO DE MACHO M-18
JOGO DE MACHO M-24
JOGO MACHO 7/16''
"JOGO MACHO M-12 X 1,75"
LANTERNA
LIMA CHATA 11''
LIMA CHATA 7''
LIMA QUADRADA 11''
LIMA REDONDA 8''
LIMA TRIANGULAR 10''
ESMERILHADEIRA ANGULAR 7'' GA7040S 220V / 2600W  X 8
MACACO 100MM
MACACO 110MM
MACACO 300MM
MACACO 50 TON
MACACO VAZADO - CILINDRO HIDRAULICO 50 TON SIMPLES A
MACARICO
MACHADO DE SOLDA 320W
MANDRIL 1/8'' - 5/8''
MAQUINA DE PLASMA 65 HYPERTHERM
MAQUINA SOLDA 256 PLUS SUPER (BIZORRINHO)
MAQUINA SOLDA CONVENCIONAL
MAQUINA SOLDA MIG / MAG
MAQUINA SOLDA MIG 4040S
MARCADOR ELETRICO
MARCADOR LETRAS A à Z
MARCADOR NUMERICO 0 a 8
MARRETA 5KG
MARRETA DE BORRACHEIRO
MICROMETRO 0-100MM
MICROMETRO 0-50MM
MICROMETRO 100-200MM
MICROMETRO 300-400MM
MICROMETRO 400-500MM
MOTOLIA
"MOTO ESMERIL 1 CV PARA REBOLO DE 203,2"
MOTOESMERIL 1CV
MULTIMETRO
NIVEL STARRETT 230MM
OLHAL 1''
OLHAL 3/4''
PAQUIMETRO 300MM
PAQUIMETRO 500MM
PAQUIMETRO 600MM
PARAFUSADEIRA COM 76 PECAS
PISTOLA DE COLA QUENTE
PORTA COSSINETE PARAFUSO
PORTA COSSINETE TUBO
PRENSA CABO
PUNCAO DE CENTRO
REBITADEIRA
RELOGIO COMPARADOR
RETIFICA
SACA FUSIVEL
SACA PINO 2
SACA PINO 3
SACA PINO 4
SACA PINO 5
SACA PINO 6
SACA PINO 8
SACA POLIA - 2 PERNAS
SACA POLIA 6'' - 3 PERNAS
SACA ROLAMENTO 18''
SACA VALVULA
SARGENTO 8''
SEQUENCIMETRO
SERRA COPO 1''
SERRA COPO 1 1/16''
SERRA COPO 1 1/2''
SERRA COPO 1 1/4''
SERRA COPO 1 3/8''
SERRA COPO 2''
SERRA COPO 2 1/2''
SERRA COPO 2 1/4''
SERRA COPO 3/4''
SERRA COPO 35MM
SERRA COPO 5/8''
SERRA COPO 7/8''
SERRA TICO-TICO - BOSH GST 55 P
SERRA TICO-TICO - BOSH SUPER HOBBY
SERRRA COPO 3 1/2''
SERRRA COPO 4''
SERRRA COPO 4 3/4''
SINTEL 36''
SOQUETE 1 1/16''
SOQUETE 1 1/2''
SOQUETE 1 1/4''
SOQUETE 1 1/8''
SOQUETE 1 11/16''
SOQUETE 1 3/16''
SOQUETE 1 5/16''
SOQUETE 1 7/16''
SOQUETE 1 7/8''
SOQUETE 1/2''
SOQUETE 10MM
SOQUETE 11/16''
SOQUETE 11MM
SOQUETE 12MM
SOQUETE 13/16''
SOQUETE 13MM
SOQUETE 14MM COM EXTENSAO
SOQUETE 15/16''
SOQUETE 15MM
SOQUETE 16MM
SOQUETE 17MM
SOQUETE 18MM
SOQUETE 19/32''
SOQUETE 19MM
SOQUETE 2''
SOQUETE 2 1/4''
SOQUETE 20MM
SOQUETE 21MM
SOQUETE 22MM
SOQUETE 23MM
SOQUETE 24MM
SOQUETE 25/32''
SOQUETE 26MM
SOQUETE 27MM
SOQUETE 28MM
SOQUETE 29/32''
"SOQUETE 3/8"""
SOQUETE 30MM
SOQUETE 32MM
SOQUETE 41MM
SOQUETE 5/8''
SOQUETE 50MM
SOQUETE 60MM
SOQUETE 6MM
SOQUETE 7/16''
SOQUETE 7/8''
SOQUETE 9MM
SOQUETE DE FURADEIRA 3/8''
SOQUETE GIRATORIO
SUGADOR DE SOLDA
TALHA MANUAL DE CATRACA
TARTARUGA
TESOURA
TORQUIMETRO 15 A 60KGM
TORQUIMETRO 3 A 14KGM
TRANSFERIDOR DE GRAU
VAZADOR 7MM
VAZADOR 12MM
VAZADOR 13MM
VAZADOR 16MM
VAZADOR 19MM
VAZADOR 22MM
VAZADOR 24MM
VAZADOR 28MM
VAZADOR 32MM
VAZADOR 35MM
VAZADOR 38MM
VAZADOR 42MM
VAZADOR 45MM
HASTE PARA COLETA 8T9208.000
ESMERILHADEIRA ELET ANG 220V 4 1/2 - 840 W - 9557 HN
MARTELETE COMB. SDS PLUS 24MM - HR2470/2016 - 800W X
SOQUETE 36MM
ALICATE SACA TRAVA EXTERNO 7'' BICO CURVO 90
ALICATE SACA TRAVA EXTERNO 7'' BICO RETO
MEGOMETRO DIGITAL ATE 2500V CATIII - MODELO ITMG810I
PISTOLA DE CORTE F2 COMPLETA 600 AMP
FERRO DE SOLDA 40W X 220V
TESTADOR DE CABO DE REDE
PISTOLA DE JATEAMENTO SUCCAO J-A 3A 201167
CARRO TROLE MANUAL 1 TON
PISTOLA / COMANDO PROPULSORA DE GRAXA
JOGO DE MACHO 1/4'' NPT
"JOGO DE MACHO M-8 X 1,25"
MANIFOLD R22/134/404 COM MALETA
BOMBA DE VACUO PARA COLETA DE OLEO
TOCHA SU-820 N 05.007.003
LIMA GROSA PARA MADEIRA 10 POL
PISTOLA P/ TUBO DE SILICONE COM TUBO DE ALUMINIO (28
BROCA ACO RAPIDO 21MM
DESANDADOR DE MACHO M14 - M33
"REBITADOR INDUSTRIAL TIPO ALAVANCA 13'' - 2,4 A 6,4"
CHAVE DE IMPACTO PNEUMATICA 3/4'' - 1200NM - CHI-120
BROCA ACO RAPIDO 15/32
CALIBRADOR ELETRONICO 145 LBS
MACARICO DE CORTE MANUAL 2 TUBOS C-35 COD 40124011
TESTADOR DE BATERIA E ALTERNADOR 12V X 500A
CARREGADOR DE BATERIA VEICULAR 12V X ATE 300A - BIVO
SERRA COPO BIMETAL 22MM
SERRA COPO BIMETAL 32MM
SERRA COPO BIMETAL 16MM
SERRA COPO BIMETAL 19MM
SERRA COPO BIMETAL 27MM
SUPORTE SERRA COPO 14-30MM
CABO T CORREDICO 170MM
CABO T CORREDICO 210MM
CABO T CORREDICO 250MM
CABO T CORREDICO 290MM
CABO T CORREDICO 500MM
CABO T CORREDICO 640MM
CHAVE BOCA 14-17 MM
CHAVE BOCA 9-10 MM
CHAVE BOCA FIXA 6X8 MM
CHAVE COMBINADA 1 5/8''
CHAVE COMBINADA 36MM
"CHAVE ESTRIA 1 1/4"" X 1 1/16"""
EXTENSAO CURTA 6''
EXTENSAO LONGA 10''
JOGO DE MACHO 3/4''
MEDIDOR DE ESPESSURA
VAZADOR 18MM
VAZADOR 50MM
PA DE BICO SEM CABO 5
PICARETA CHIBANCA SEM CABO 4
DESEMPENADEIRA DE ACO LISA 12CM X 25CM
ASPIRADOR DE AGUA E PO GTW10 - 10L X 1400W X 220 V
ALICATE AMPERIMETRO DIGITAL 1000A CAT IV - ET-3810 C
COLHER DE PEDREIRO 8 CANTO RETO
COLHER DE PEDREIRO 10 CANTO RETO
NIVEL DE MAO ALUMINIO 350MM X 3 BOLHAS
NIVEL DE MAO FERRO FUNDIDO 12 X 3 BOLHAS
CHAVE DE FENDA HASTE ISOLADA 1000V 1/8 X 6
CHAVE DE FENDA HASTE ISOLADA 1000V 1/4 X 8
CHAVE DE FENDA HASTE ISOLADA 1000V 3/8 X 8
CHAVE DE PHILLIPS HASTE ISOLADA 1000V 1/8 X 6
CHAVE DE PHILLIPS HASTE ISOLADA 1000V 3/16 X 6
CHAVE DE PHILLIPS HASTE ISOLADA 1000V 1/4 X 6
MAQUINA INVERSORA DE SOLDA BIVOLT MMA200
DESEMPENADEIRA ACO INOX 250X100X76MM 
ALICATE EZ CRIMP DE PASSAGEM RJ45
SOQUETE SEXTAVADO 28MM
REDUCAO DE IMPACTO PARA SOQUETE 3/4 X 1/2
LAVADORA DE ALTA PRESSAO WAP 2200 X 1800 PSI
TURQUESA ARMADOR 12
TACOMETRO DE CONTATO DIGITAL LCD MDT-2238B
JOGO DE CHAVE L TORX T7 A T40 - 9 PCS
MANILHA RETA COM PINO ROSCADO 1'' X 4 TON
"MANIFOLD R410A/R22/R134A/407C C/ MANGUEIRA 1,2MT E M"
LUMINARIA DE MAO PENDENTE 24 LEDS BIVOLT COM BOTAO L
ENXADA LARGA 25CM SEM CABO
PA QUADRADA N 4 COM CABO
RASTELO PLASTICO PARA GRAMA COM CABO
RASTELO FERRO PARA GRAMA COM CABO
TESOURA PROFISSIONAL PODA JARDIM 12''
CAVADEIRA TATU ARTICULADA MANUAL COM CABO DE MADEIRA
FACAO 14
SERRA COPO DIAMANTADA 50MM
BOMBA ZM-S 25/600 COMPLETA MEDIA PRESSAO TRIFASICA 3
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
SOQUETE DE IMPACTO ENCAIXE QUADRADO 3/4 X SEXTAVADO
EXTENSAO SOQUETE IMPACTO 3/4 X 250MM
EXTENSAO SOQUETE IMPACTO 3/4 X 100MM
CHAVE SOQUETE PARA VELA 19MM
CHAVE L TORX T10 A T50
FURADEIRA BOSCH GSB 185-LI 18V BRUSHLESS COM MALETA
SERRA TICO-TICO BOSCH GST 750 520W 220V
JOGO DE PONTAS BITS EXTRA HARD 43 PC 2607017164
MANILHA RETA COM PINO 1.1/4 ROSQUEADO 12TON G-210
CHAVE DE FENDA HASTE ISOLADA 1000V 3/16 X 6
ALICATE PRENSA TERMINAIS 1 A 16MM AP051
CAIXA DE FERRAMENTAS COM 7 GAVETAS AZUL 507F
ALICATE CORTE DIAGONAL 6''
TOCHA MIG TBI XP 463 HD 3 MTS
"CHAVE SOQUETE PARA VELA 13/16"""
KIT PONTAS BITS SOQUETE CANHAO PARAFUSADEIRA 5 A 13M
FERRO DE SOLDA 60W X 220V TEMP. AJUSTAVEL 6 PONTAS
TRENA ACO 5M
CADEADO
PREGADOR PNEUMATICO ULTRA U700
PE DE CABRA ACO FORJADO 80 CM X 3/4
MARTELO FERRADURA 570 G CABECA 29 mm TIPO CURVO
CAIXA DE FERRAMENTAS
SERROTE FERRADURA 20 POL
CARRINHO DE MAO
FORMAO CHANFRADO 5/8
PREGADOR PNEUMATICO PN PP700
